"dist_name","stop_id","stop_name","stop_lat","stop_lon","the_geom"
"Central","10263","Market St & 13th St",39.95203,-75.161604,"0101000020E6100000C7B94DB857CA52C0CB67791EDCF94340"
"Central","10264","Market St & 13th St",39.952154,-75.161261,"0101000020E6100000B247A81952CA52C0B760A92EE0F94340"
"Central","10266","Market St & 15th St",39.952547,-75.165475,"0101000020E61000008F53742497CA52C09373620FEDF94340"
"Central","10272","Market St & 18th St",39.953119,-75.170173,"0101000020E6100000626A4B1DE4CA52C01E19ABCDFFF94340"
"Central","10275","Market St & 19th St",39.953319,-75.17172,"0101000020E61000006C04E275FDCA52C0E5D3635B06FA4340"
"Central","10279","Market St & 21st St",39.95387,-75.174918,"0101000020E6100000D55E44DB31CB52C05951836918FA4340"
"Central","10281","Market St & 22nd St",39.954069,-75.1765,"0101000020E61000009EEFA7C64BCB52C04F90D8EE1EFA4340"
"Central","10282","Market St & 23rd St",39.954214,-75.177657,"0101000020E6100000F33977BB5ECB52C053B131AF23FA4340"
"Central","10283","Market St & 23rd St",39.95409,-75.177929,"0101000020E6100000A400513063CB52C067B8019F1FFA4340"
"Central","10285","Market St & 24th St",39.954253,-75.179251,"0101000020E61000009EB12FD978CB52C0118E59F624FA4340"
"Central","10288","Market St & 2nd St",39.949894,-75.143852,"0101000020E6100000B5DD04DF34C952C05455682096F94340"
"Central","10311","Market St & 4th St",39.950401,-75.147085,"0101000020E6100000DC2E34D769C952C0F88A6EBDA6F94340"
"Central","10329","Market St & 6th St",39.950703,-75.150544,"0101000020E6100000FA264D83A2C952C0C39ACAA2B0F94340"
"Central","10331","Market St & 7th St",39.950876,-75.152149,"0101000020E61000009FC728CFBCC952C09146054EB6F94340"
"Central","10338","Market St & 8th St",39.951191,-75.153365,"0101000020E610000077D66EBBD0C952C0F19F6EA0C0F94340"
"Central","10340","Market St & 9th St",39.95133,-75.155714,"0101000020E6100000E161DA37F7C952C012DA722EC5F94340"
"Central","10341","Market St & 9th St",39.951382,-75.154958,"0101000020E61000003A90F5D4EAC952C06500A8E2C6F94340"
"Central","12270","Francis St & Field St",39.969466,-75.164326,"0101000020E61000007BF8325184CA52C0BE4A3E7617FC4340"
"Central","13188","16th St & Spring Garden St ",39.962702,-75.164623,"0101000020E6100000D84AE82E89CA52C09BE5B2D139FB4340"
"Central","14883","Walnut St & 9th St",39.948322,-75.155666,"0101000020E610000058C6866EF6C952C0E509849D62F94340"
"Central","14079","Walnut St & 15th St",39.949576,-75.165805,"0101000020E6100000DA20938C9CCA52C08388D4B48BF94340"
"Central","14080","Walnut St & 16th St",39.949775,-75.167399,"0101000020E610000085984BAAB6CA52C07AC7293A92F94340"
"Central","14081","Walnut St & 17th St",39.949975,-75.168968,"0101000020E61000008484285FD0CA52C04182E2C798F94340"
"Central","14084","Walnut St & 18th St",39.950148,-75.170456,"0101000020E61000000C5A48C0E8CA52C00E2E1D739EF94340"
"Central","14085","Walnut St & 19th St",39.950374,-75.172108,"0101000020E610000051D845D103CB52C0FE7BF0DAA5F94340"
"Central","14086","Walnut St & 20th St",39.950574,-75.173643,"0101000020E61000007A8B87F71CCB52C0C636A968ACF94340"
"Central","14088","Walnut St & 21st St",39.95081,-75.175531,"0101000020E6100000CA1B60E63BCB52C0D95A5F24B4F94340"
"Central","14089","Walnut St & 22nd St",39.951,-75.177172,"0101000020E610000015713AC956CB52C07D3F355EBAF94340"
